,disclosed,mean_variance,black_litterman
2021-01-26,2.2834054886052013,2.07872636003375,2.161920101525578
2021-01-27,2.235240704154985,2.0266575840235115,2.104864986591954
2021-01-28,2.2430164223915208,2.064781200575612,2.14426001416329
2021-01-29,2.199224685473599,2.043443936574171,2.1179243189055867
2021-02-01,2.250500257977444,2.0907395357197687,2.168179839314782
2021-02-02,2.2840499219868735,2.10351185574271,2.1822248715740287
2021-02-03,2.2936159796838362,2.12148200641731,2.209222281333418
2021-02-04,2.3250341547833817,2.121523565046269,2.216546870663104
2021-02-05,2.3294187130363837,2.133424095981468,2.2311878791151605
2021-02-08,2.3475926139101624,2.2039315274111093,2.312296451125453
2021-02-09,2.337595989850228,2.205754865357649,2.318953955605638
2021-02-10,2.34605529165472,2.232166035255217,2.3393691764341518
2021-02-11,2.360516372670315,2.255161127075063,2.359195119593326
2021-02-12,2.360631700798986,2.2923740777113895,2.4032543547189578
2021-02-16,2.3652239327964897,2.285348342078015,2.3910389371533065
2021-02-17,2.348240054658807,2.293517507913127,2.3984512495407007
2021-02-18,2.3384155491182135,2.273188729840445,2.374626550509071
2021-02-19,2.3290742365939336,2.2941724657945817,2.399527369497794
2021-02-22,2.2754663843949112,2.301014081328086,2.40093928854818
2021-02-23,2.267083303845213,2.260738635864348,2.35308954662047
2021-02-24,2.279931139874066,2.2505845076222575,2.34111861025571
2021-02-25,2.1950160952423383,2.189741608608503,2.2789939124065017
2021-02-26,2.1950482803182485,2.2188938571182635,2.3082253764975973
2021-03-01,2.256032472150125,2.3232302291819353,2.419907545094598
2021-03-02,2.2190776588132253,2.3181630313648576,2.4104635987935077
2021-03-03,2.1569801704296108,2.298835982233291,2.391038560669233
2021-03-04,2.1297812247603556,2.2684276525086653,2.3571872526224893
2021-03-05,2.160308153599486,2.2996143124573054,2.3844906365509555
2021-03-08,2.0972959285917594,2.3026136391913687,2.390319025074423
2021-03-09,2.169492511035049,2.3303433656057138,2.423420534781738
2021-03-10,2.160391001104212,2.35368150154221,2.4533555690249345
2021-03-11,2.2104968635371693,2.4051383685024006,2.5050492902752333
2021-03-12,2.1871270100338855,2.424804536539546,2.5310654018155976
2021-03-15,2.208834995784785,2.45986932519132,2.5671411028048747
2021-03-16,2.225325351889707,2.457692346808147,2.5570917831552213
2021-03-17,2.226291710460066,2.4622263738323054,2.563384392135838
2021-03-18,2.1535741228480902,2.409731902990421,2.508979482548624
2021-03-19,2.158628586943889,2.4329111079357,2.5363688453545183
2021-03-22,2.19779086479539,2.4161608462853286,2.5184816218880237
2021-03-23,2.193361447409767,2.3827821292343847,2.4724845661113752
2021-03-24,2.153996206943264,2.26252216819156,2.349617795537307
2021-03-25,2.1434674271474212,2.218686638266601,2.309835006980895
2021-03-26,2.161750982977958,2.077386705919906,2.1654798699031033
2021-03-29,2.168281011952849,2.062952790851495,2.146438482111079
2021-03-30,2.1532734898645716,2.0917869475630417,2.177387556265531
2021-03-31,2.1873742779375838,2.1057209850600143,2.193284177316804
2021-04-01,2.2366224825089973,2.162240347959916,2.2477114995594065
2021-04-05,2.2813117206626945,2.190128143989994,2.2696419802899093
2021-04-06,2.2828043824869515,2.1984610212855293,2.281803382562779
2021-04-07,2.306046322660095,2.1975456527836235,2.2758361068269175
2021-04-08,2.3369301710428525,2.209356455459444,2.2793963626830385
2021-04-09,2.3721949316928854,2.212812130157007,2.278808379431052
